"Member","Joint","Result Case","Force X (kips)","Force Y (kips)","Force Z (kips)","Moment X (kips-ft)","Moment Y (kips-ft)","Moment Z (kips-ft)"
"10042","1042","STR","-3.21165696452342E-12","0","16.7298297595285","0","206.839137412609","0"
"10042","1042","STR","-4.01325648346244E-12","0","83.9944102125596","0","-72.8744096489175","0"
"10042","1043","STR","4.01325648346244E-12","0","-82.369409974141","0","31.2834545411907","0"
"10042","1043","STR","3.21165696452342E-12","0","-15.10482952111","0","-214.797800293444","0"
"10043","1043","STR","-3.34270509736337E-12","0","15.10482952111","0","214.797800293444","0"
"10043","1043","STR","-3.13403576980592E-12","0","82.369409974141","0","-31.2834545411907","0"
"10043","1044","STR","3.13403576980592E-12","0","-80.7444097357224","0","-9.49499775072529","0"
"10043","1044","STR","3.34270509736337E-12","0","-13.4798292826914","0","-221.943963482697","0"
"10044","1044","STR","-2.91890061540839E-12","0","13.4798292826914","0","221.943963482697","0"
"10044","1044","STR","-3.62709980979173E-12","0","80.7444097357224","0","9.49499775072529","0"
"10044","1045","STR","3.62709980979173E-12","0","-79.1194106893967","0","-49.4609573583053","0"
"10044","1045","STR","2.91890061540839E-12","0","-11.8548302363657","0","-228.277628608186","0"
"10045","1045","STR","-3.02720822146273E-12","0","11.8548302363657","0","228.277628608186","0"
"10045","1045","STR","-3.6305724784955E-12","0","79.1194106893967","0","49.4609573583053","0"
"10045","1046","STR","3.6305724784955E-12","0","-77.4944104509781","0","-88.6144085932741","0"
"10045","1046","STR","3.02720822146273E-12","0","-10.2298299979471","0","-233.798794401373","0"
"10046","1046","STR","-3.09478227682637E-12","0","10.2298299979471","0","233.798794401373","0"
"10046","1046","STR","-3.49543966639925E-12","0","77.4944104509781","0","88.6144085932741","0"
"10046","1047","STR","3.49543966639925E-12","0","-75.8694102125596","0","-126.955371482075","0"
"10046","1047","STR","3.09478227682637E-12","0","-8.60482975952854","0","-238.507465800739","0"
"10047","1047","STR","-3.28814877541743E-12","0","8.60482975952854","0","238.507465800739","0"
"10047","1047","STR","-3.40757332957464E-12","0","75.8694102125596","0","126.955371482075","0"
